Model_index Run_id Replica_id Frame_id CrossLinkingMassSpectrometryRestraint_Distance_ GaussianEMRestraint_None SAXSRestraint_Score ConnectivityRestraint_None CrossLinkingMassSpectrometryRestraint_Data_Score ExcludedVolumeSphere_None Total_Score
3138 2 6 11239 1.00 2.22 777.74 0.08 96.48 12.60 97.98
3139 2 6 11240 1.00 2.69 814.36 0.30 95.10 7.97 95.31
3140 2 6 11241 1.00 2.68 826.35 3.03 95.10 7.03 98.03
3141 2 6 11242 1.00 2.55 850.83 0.52 95.28 8.06 92.55
3142 2 6 11243 1.00 2.68 910.38 2.42 95.92 9.49 96.76
3143 2 6 11244 1.00 2.68 921.14 2.46 95.92 10.17 97.96
3144 2 6 11245 1.00 2.23 905.72 0.00 96.56 12.89 98.27
3145 2 6 11273 1.00 2.97 827.40 0.61 96.16 4.82 90.82
3146 2 6 11274 1.00 2.85 815.33 0.55 96.58 2.93 89.05
3147 2 6 11275 1.00 2.78 820.33 0.85 96.52 6.23 92.60
3148 2 6 11276 1.00 2.78 811.36 0.53 96.52 5.29 94.40
3149 2 6 11277 1.00 2.82 797.05 1.41 94.94 6.77 98.19
3150 2 6 11278 1.00 2.81 777.50 0.95 94.94 6.43 92.00
3151 2 6 11279 1.00 2.92 740.33 4.51 98.37 2.05 93.99
3152 2 6 11280 1.00 2.68 788.42 0.81 94.95 3.60 88.18
3153 2 6 11281 1.00 2.63 839.34 0.77 96.35 3.07 88.96
3154 2 6 11282 1.00 2.64 836.71 2.72 96.35 3.42 91.25
3155 2 6 11283 1.00 2.61 806.82 3.83 94.94 7.85 95.37
3156 2 6 11284 1.00 2.62 814.15 0.14 94.94 6.29 90.12
3157 2 6 11285 1.00 2.78 832.62 0.76 96.40 4.28 97.88
3158 2 6 11286 1.00 2.66 846.66 1.98 95.41 5.48 92.68
3159 2 6 11287 1.00 2.70 828.83 5.17 94.99 8.44 97.44
3160 2 6 11288 1.00 2.70 867.51 0.22 97.88 5.33 92.28
3161 2 6 11289 1.00 2.68 823.78 0.81 99.32 1.31 93.09
3162 2 6 11290 1.00 2.79 816.87 0.21 95.51 13.28 98.28
3163 2 6 11291 1.00 2.94 818.78 2.66 95.52 5.91 93.17
3164 2 6 11292 1.00 2.79 907.67 0.90 99.61 4.68 94.40
3165 2 6 11293 1.00 2.72 870.88 0.57 97.11 5.69 92.53
3166 2 6 11294 1.00 2.71 839.39 0.75 97.11 4.50 91.20
3167 2 6 11295 1.00 3.04 832.66 1.74 95.66 3.37 90.06
3168 2 6 11296 1.00 3.05 811.73 0.72 95.10 6.17 91.17
3169 2 6 11297 1.00 3.07 813.07 0.68 95.10 6.83 91.82
3170 2 6 11298 1.00 3.09 783.05 1.06 95.10 5.35 91.34
3171 2 6 11299 1.00 3.07 805.82 1.32 94.94 6.83 92.30
3172 2 6 11300 1.00 3.04 855.54 3.23 96.62 2.35 91.37
3173 2 6 11303 1.00 3.05 819.84 4.39 95.15 5.13 96.38
3174 2 6 11304 1.00 3.06 881.10 3.86 95.15 3.60 92.31
3175 2 6 11324 1.00 2.94 831.97 2.38 96.50 6.32 94.27
3176 2 6 11330 1.00 3.10 887.30 0.82 95.63 3.31 88.99
3177 2 6 11407 1.00 2.60 920.57 2.13 96.40 6.55 93.83
3178 2 6 11408 1.00 2.60 920.63 3.86 96.40 7.33 96.34
3179 2 6 11409 1.00 2.98 776.56 0.00 94.94 7.34 91.40
3180 2 6 11410 1.00 3.05 767.54 0.07 96.23 10.99 96.47
3181 2 6 11412 1.00 2.98 785.65 2.82 95.66 6.03 93.63
3182 2 6 11413 1.00 2.97 788.79 0.54 95.66 7.14 92.56
3183 2 6 11414 1.00 2.97 794.01 0.72 96.50 3.06 90.99
3184 2 6 11415 1.00 3.03 801.66 1.46 99.18 2.92 93.59
3185 2 6 11419 1.00 2.87 855.81 0.37 96.26 8.09 93.81
3186 2 6 11420 1.00 2.86 785.95 4.56 96.44 4.87 95.67
3187 2 6 11423 1.00 3.04 892.25 1.91 95.13 5.89 92.20
3188 2 6 11424 1.00 3.02 869.01 2.58 95.06 7.15 93.95
3189 2 6 11442 1.00 3.00 862.10 0.33 95.04 4.77 89.28
3190 2 6 11443 1.00 2.99 766.27 4.14 95.04 4.16 92.47
3191 2 6 11444 1.00 2.93 837.84 0.32 96.33 5.20 90.92
3192 2 6 11445 1.00 3.07 789.70 7.32 94.94 5.63 97.10
3193 2 6 11446 1.00 3.01 836.91 1.26 95.98 4.13 90.52
3194 2 6 11447 1.00 3.01 777.71 0.27 95.98 4.08 89.49
3195 2 6 11448 1.00 2.82 866.16 2.31 96.47 2.78 91.38
3196 2 6 11449 1.00 2.82 866.12 0.33 96.94 3.80 90.15
3197 2 6 11450 1.00 2.81 844.36 2.25 96.81 4.17 92.17
3198 2 6 11451 1.00 2.81 874.34 1.52 96.81 6.65 93.93
3199 2 6 11453 1.00 2.85 869.62 1.12 95.65 4.04 89.79
3200 2 6 11454 1.00 2.85 813.09 2.03 95.65 3.51 90.43
3201 2 6 11455 1.00 2.84 849.18 0.56 95.65 3.44 88.82
3202 2 6 11456 1.00 2.86 889.37 1.03 95.65 3.31 88.98
3203 2 6 11457 1.00 2.87 856.33 0.47 95.65 6.79 91.94
3204 2 6 11458 1.00 2.81 889.36 0.19 95.11 9.10 94.29
3205 2 6 11460 1.00 2.92 926.61 0.21 95.78 3.45 89.49
3206 2 6 11462 1.00 2.85 848.28 0.65 95.60 4.82 90.06
3207 2 6 11464 1.00 2.98 753.25 0.17 94.94 7.77 92.19
3208 2 6 11465 1.00 2.97 724.23 6.76 95.05 7.08 98.35
3209 2 6 11474 1.00 2.96 926.67 2.30 96.26 7.21 94.87
3210 2 6 11475 1.00 2.52 757.20 0.51 95.35 6.62 92.19
3211 2 6 11476 1.00 2.47 775.45 2.77 94.94 10.42 97.72
3212 2 6 11477 1.00 2.42 879.31 1.92 95.54 5.92 92.83
3213 2 6 11478 1.00 2.55 829.65 4.19 96.14 5.11 94.12
3214 2 6 11479 1.00 2.50 788.38 0.84 95.31 6.07 90.85
3215 2 6 11480 1.00 2.50 769.03 0.74 95.31 5.42 93.83
3216 2 6 11481 1.00 2.44 750.15 0.80 97.15 8.34 94.87
3217 2 6 11482 1.00 2.18 863.70 1.66 97.97 6.02 95.59
3218 2 6 11483 1.00 2.13 746.47 4.79 96.00 6.14 95.19
3219 2 6 11484 1.00 2.05 755.14 0.93 97.31 5.87 93.26
3220 2 6 11485 1.00 1.97 681.14 0.45 96.05 6.72 91.60
3221 2 6 11486 1.00 1.97 701.33 0.96 96.05 4.68 89.79
3222 2 6 11487 1.00 2.31 730.98 0.53 94.98 8.89 92.93
3223 2 6 11488 1.00 2.31 726.96 0.19 94.98 6.31 91.26
3224 2 6 11489 1.00 2.22 815.75 1.66 95.54 6.56 92.60
3225 2 6 11490 1.00 2.22 691.96 1.64 95.54 4.71 90.94
3226 2 6 11491 1.00 2.24 744.47 0.40 95.22 5.17 89.17
3227 2 6 11492 1.00 2.27 672.07 7.53 96.02 5.22 97.17
3228 2 6 11493 1.00 2.00 720.83 2.34 95.01 3.82 92.69
3229 2 6 11494 1.00 1.97 856.27 0.05 94.96 2.81 85.92
3230 2 6 11495 1.00 1.97 876.15 0.34 94.96 3.71 87.34
3231 2 6 11496 1.00 2.04 856.62 0.32 95.05 5.88 89.50
3232 2 6 11497 1.00 2.04 870.85 7.68 95.05 4.20 95.11
3233 2 6 11498 1.00 2.04 787.54 0.20 95.05 5.17 88.59
3234 2 6 11499 1.00 2.08 778.74 2.58 94.97 3.55 89.31
3235 2 6 11500 1.00 2.07 807.82 0.18 94.97 3.19 86.55
3236 2 6 11501 1.00 2.07 668.74 1.34 95.15 5.39 90.09
3237 2 6 11502 1.00 2.13 710.80 4.07 94.94 5.86 93.25
3238 2 6 11503 1.00 2.01 720.27 3.58 94.94 8.64 95.31
3239 2 6 11504 1.00 1.95 756.45 2.96 94.94 8.95 95.63
3240 2 6 11505 1.00 2.50 674.41 1.00 96.56 5.56 91.75
3241 2 6 11506 1.00 2.44 731.79 3.16 94.94 8.68 95.37
3242 2 6 11507 1.00 2.55 643.29 2.28 96.19 5.14 92.47
3243 2 6 11508 1.00 2.56 615.17 2.18 95.16 10.24 96.61
3244 2 6 11509 1.00 2.46 635.81 3.37 95.81 7.55 95.58
3245 2 6 11510 1.00 2.20 617.03 1.69 95.09 11.18 96.39
3246 2 6 11511 1.00 2.20 625.82 1.41 95.95 5.96 91.66
3247 2 6 11512 1.00 2.33 766.68 1.76 95.33 5.09 90.64
3248 2 6 11513 1.00 2.25 810.93 2.22 95.39 6.01 92.05
3249 2 6 11514 1.00 2.26 781.10 0.39 95.39 6.60 90.90
3250 2 6 11515 1.00 2.38 743.99 0.29 94.97 5.78 89.59
3251 2 6 11516 1.00 2.32 758.66 4.31 95.17 6.33 94.27
3252 2 6 11517 1.00 2.29 786.20 1.20 94.94 6.73 91.36
3253 2 6 11518 1.00 2.16 821.89 2.06 96.15 4.68 92.28
3254 2 6 11519 1.00 2.47 859.37 1.01 95.08 6.18 90.95
3255 2 6 11520 1.00 2.53 903.11 1.95 95.19 5.11 90.92
3256 2 6 11521 1.00 2.63 926.24 0.02 94.95 5.61 89.38
3257 2 6 11523 1.00 3.05 918.95 0.15 97.05 14.40 100.78
3258 2 6 11524 1.00 2.51 832.86 0.84 98.01 8.19 95.68
3259 2 6 11525 1.00 2.61 775.90 1.77 100.29 6.99 98.64
3260 2 6 11526 1.00 2.42 895.27 2.55 101.86 6.47 99.43
3261 2 6 11527 1.00 2.42 895.82 0.63 101.86 5.92 96.97
3262 2 6 11674 1.00 3.03 929.48 2.98 97.75 2.94 93.12
3263 2 6 11677 1.00 2.80 909.46 0.26 96.79 4.75 90.74
3264 2 6 11683 1.00 2.69 913.08 0.00 95.60 7.81 92.44
3265 2 6 11685 1.00 2.78 894.90 0.02 97.38 10.21 96.67
3266 2 6 11687 1.00 2.45 887.75 1.90 96.48 6.26 94.59
3267 2 6 11690 1.00 2.47 906.58 0.01 95.93 4.61 89.62
3268 2 6 11694 1.00 2.47 919.32 6.28 95.93 2.95 94.38
3269 2 6 11695 1.00 2.46 922.75 0.26 95.17 9.61 93.65
3270 2 6 11696 1.00 2.60 927.02 7.27 94.94 9.39 100.34
3271 2 6 11699 1.00 2.48 853.27 0.01 97.88 3.03 89.53
3272 2 6 11700 1.00 2.49 863.60 2.62 97.88 3.58 92.71
3273 2 6 11730 1.00 2.43 927.82 0.17 97.82 1.80 88.46
3274 2 6 11731 1.00 2.44 909.19 3.07 96.45 4.67 92.88
3275 2 6 11733 1.00 2.44 926.34 0.30 101.92 0.58 91.37
3276 2 6 11735 1.00 2.29 920.64 1.66 99.61 3.23 95.02
3277 2 6 11739 1.00 2.30 916.15 2.10 95.19 4.52 90.24
3278 2 6 11768 1.00 2.06 927.16 2.56 95.74 4.57 91.07
3279 2 6 11895 1.00 1.85 850.52 2.20 97.01 5.71 92.92
3280 2 6 11896 1.00 1.87 711.11 1.74 95.56 9.43 94.74
3281 2 6 11900 1.00 2.48 707.66 0.00 95.70 7.16 91.48
3282 2 6 11901 1.00 2.50 677.77 1.27 95.07 5.86 90.89
3283 2 6 11902 1.00 2.51 703.17 1.34 99.55 7.50 97.03
3284 2 6 11903 1.00 3.05 670.98 1.97 95.63 9.46 96.29
3285 2 6 11904 1.00 3.06 723.93 1.07 95.63 7.19 93.38
3286 2 6 12075 1.00 2.99 702.18 0.36 98.45 5.32 93.26
3287 2 6 12076 1.00 2.99 760.32 0.01 95.88 4.97 90.02
3288 2 6 12077 1.00 3.01 758.89 3.02 95.31 4.14 91.62
3289 2 6 12078 1.00 3.01 786.48 1.46 95.31 5.07 91.21
3290 2 6 12079 1.00 3.03 736.00 0.34 95.81 7.33 93.12
3291 2 6 12080 1.00 2.97 781.46 0.64 95.97 5.96 91.69
3292 2 6 12199 1.00 2.72 900.62 1.73 96.44 2.74 89.76
3293 2 6 13005 1.00 3.08 925.35 2.46 94.94 9.61 98.71
3294 2 7 1557 1.00 2.36 902.51 3.86 95.91 4.09 93.52
3295 2 7 1591 1.00 2.68 894.96 0.04 95.02 3.38 87.25
3296 2 7 1600 1.00 2.49 878.51 0.62 97.50 3.81 90.56
3297 2 7 1601 1.00 2.51 871.11 1.90 97.50 3.37 91.74
3298 2 7 1602 1.00 2.50 834.90 2.06 97.28 3.05 91.02
3299 2 7 1603 1.00 2.50 792.23 0.02 97.28 7.16 93.17
3300 2 7 1609 1.00 2.48 906.01 2.77 96.48 4.91 92.84
3301 2 7 1612 1.00 2.42 864.52 0.12 96.78 1.36 87.30
3302 2 7 1613 1.00 2.41 877.46 0.18 96.78 2.67 89.41
3303 2 7 1614 1.00 2.40 901.84 1.70 95.44 1.99 87.67
3304 2 7 1615 1.00 2.47 912.09 4.45 95.25 3.50 91.81
3305 2 7 1619 1.00 2.38 905.05 0.49 95.73 4.86 89.61
3306 2 7 1620 1.00 2.46 899.91 1.41 95.06 9.48 94.94
3307 2 7 1621 1.00 2.47 893.30 1.86 95.06 12.67 98.91
3308 2 7 1622 1.00 2.31 909.27 1.22 98.88 5.08 93.76
3309 2 7 1626 1.00 2.45 927.76 1.36 97.03 3.97 90.95
3310 2 7 1649 1.00 2.63 924.14 0.96 95.38 6.40 91.80
3311 2 7 1888 1.00 1.93 916.91 0.90 98.81 8.42 96.20
3312 2 7 1892 1.00 2.19 908.07 0.30 95.29 8.63 92.55
3313 2 7 1893 1.00 2.18 830.60 0.01 94.94 4.94 88.21
3314 2 7 1894 1.00 2.22 853.83 3.83 95.03 7.81 97.19
3315 2 7 1895 1.00 2.18 743.59 1.21 99.06 0.59 89.18
3316 2 7 1896 1.00 2.19 736.89 2.56 96.49 2.06 90.16
3317 2 7 1897 1.00 2.29 653.43 2.48 94.94 4.99 92.98
3318 2 7 1898 1.00 2.31 673.06 1.95 94.94 9.99 95.42
3319 2 7 1899 1.00 2.26 889.26 0.31 101.02 2.28 92.73
3320 2 7 1900 1.00 2.32 918.95 0.00 101.94 3.46 94.41
3321 2 7 1901 1.00 2.39 817.71 0.08 96.52 2.30 88.87
3322 2 7 1902 1.00 2.41 866.51 1.92 95.88 3.02 89.37
3323 2 7 1903 1.00 2.29 699.85 3.53 95.04 7.59 94.63
3324 2 7 1904 1.00 2.27 726.07 0.70 97.16 3.32 89.98
3325 2 7 1918 1.00 2.33 870.01 1.48 95.96 4.76 90.67
3326 2 7 1919 1.00 2.33 889.26 0.20 96.86 7.45 93.77
3327 2 7 1920 1.00 2.31 857.84 2.01 98.82 5.29 94.58
3328 2 7 1921 1.00 2.32 783.89 7.18 98.82 8.69 103.14
3329 2 7 1922 1.00 2.25 768.68 0.12 97.52 6.71 92.74
3330 2 7 1923 1.00 2.25 846.78 0.25 97.52 4.62 92.56
3331 2 7 1936 1.00 2.82 789.77 0.11 95.46 7.34 91.86
3332 2 7 1937 1.00 2.84 838.35 2.39 97.32 5.99 94.67
3333 2 7 1938 1.00 2.80 787.42 0.00 96.84 6.05 95.78
3334 2 7 1939 1.00 2.83 771.76 0.00 96.09 5.02 91.35
3335 2 7 1940 1.00 2.78 844.31 0.20 94.94 4.04 88.14
3336 2 7 1941 1.00 2.81 901.53 1.12 95.25 4.71 90.03
3337 2 7 1942 1.00 2.83 863.57 2.94 96.41 4.34 92.84
3338 2 7 1944 1.00 2.91 887.70 2.15 97.91 4.36 95.17
3339 2 7 1945 1.00 2.90 820.41 0.69 96.47 2.39 89.16
3340 2 7 1946 1.00 2.75 682.93 2.08 96.83 4.79 93.06
3341 2 7 1947 1.00 2.69 684.53 0.60 95.05 6.57 93.91
3342 2 7 1948 1.00 2.68 704.35 1.37 96.24 4.60 91.03
3343 2 7 1949 1.00 2.68 608.13 4.50 96.24 4.49 95.88
3344 2 7 1950 1.00 2.62 606.95 2.68 95.90 5.55 93.67
3345 2 7 1951 1.00 2.61 636.56 0.63 95.01 6.63 91.72
3346 2 7 1952 1.00 2.72 701.88 0.78 97.32 3.73 90.69
3347 2 7 1953 1.00 2.79 663.76 0.79 97.69 7.78 95.19
3348 2 7 1954 1.00 2.79 497.98 2.31 94.94 6.75 94.17
3349 2 7 1955 1.00 2.78 619.43 0.32 94.94 7.80 91.98
3350 2 7 1956 1.00 2.78 649.42 0.41 94.94 7.31 91.57
3351 2 7 1957 1.00 2.84 577.75 2.74 95.21 2.78 89.71
3352 2 7 1958 1.00 2.94 538.29 0.10 96.64 3.27 89.08
3353 2 7 1959 1.00 2.93 609.45 0.81 96.64 2.54 89.15
3354 2 7 1960 1.00 2.87 801.84 0.21 97.27 2.31 88.80
3355 2 7 1961 1.00 2.85 915.33 1.10 95.20 4.83 90.13
3356 2 7 1965 1.00 2.95 883.70 1.83 95.78 4.20 91.55
3357 2 7 1966 1.00 2.83 730.59 0.36 95.66 5.52 90.49
3358 2 7 1967 1.00 2.86 844.47 5.06 95.66 5.61 95.32
3359 2 7 1968 1.00 2.66 745.03 3.02 97.25 6.01 95.85
3360 2 7 1969 1.00 2.66 651.44 0.67 94.99 9.25 93.71
3361 2 7 1970 1.00 2.66 615.25 1.18 94.96 6.16 91.10
3362 2 7 1971 1.00 2.68 643.09 0.59 97.87 6.51 93.79
3363 2 7 1972 1.00 2.59 644.63 1.43 96.29 3.14 89.71
3364 2 7 1973 1.00 2.60 648.92 0.98 95.83 4.57 90.42
3365 2 7 1974 1.00 2.42 704.23 1.29 95.86 6.50 92.48
3366 2 7 1975 1.00 2.42 724.56 4.00 95.86 4.54 92.96
3367 2 7 1976 1.00 2.54 661.79 1.33 95.15 4.91 90.06
3368 2 7 1977 1.00 2.52 692.57 1.53 95.04 7.50 92.72
3369 2 7 1978 1.00 2.38 875.51 1.22 95.58 7.42 93.34
3370 2 7 1979 1.00 2.45 834.02 0.48 99.75 2.91 91.72
3371 2 7 1981 1.00 2.29 926.72 3.31 96.59 3.78 92.10
3372 2 7 1994 1.00 2.75 925.92 0.19 97.12 3.20 89.40
3373 2 7 1995 1.00 2.75 924.39 0.04 97.12 3.06 89.11
3374 2 7 2256 1.00 3.07 914.57 2.02 95.17 4.01 90.40
3375 2 7 2257 1.00 3.09 923.38 0.27 95.17 2.43 87.78
3376 2 7 2258 1.00 2.84 877.95 1.23 96.00 3.13 89.34
3377 2 7 2259 1.00 2.87 924.83 0.05 94.94 7.61 91.75
3378 2 7 2260 1.00 2.87 916.29 3.30 94.94 7.05 94.30
3379 2 7 2261 1.00 2.75 928.99 1.60 98.01 6.19 94.69
3380 2 7 4083 1.00 2.90 905.25 0.34 99.56 2.60 91.89
3381 2 7 4085 1.00 2.99 892.47 4.40 96.48 6.84 96.85
3382 2 7 4086 1.00 3.04 814.21 0.89 100.88 4.74 98.50
3383 2 7 4087 1.00 3.04 698.61 0.52 100.06 4.01 93.77
3384 2 7 5728 1.00 3.09 873.27 0.83 95.50 4.16 90.63
3385 2 7 5730 1.00 3.10 784.92 2.46 95.07 3.23 89.99
3386 2 7 5738 1.00 2.86 848.08 0.52 102.41 4.37 96.29
3387 2 7 5739 1.00 3.06 883.38 0.83 98.71 8.37 97.10
3388 2 7 5740 1.00 2.31 800.69 2.30 95.66 9.38 95.80
3389 2 7 5742 1.00 2.36 929.44 3.00 99.85 5.51 97.77
3390 2 7 5743 1.00 2.18 904.22 0.64 98.38 4.76 92.41
3391 2 7 5744 1.00 2.17 763.42 2.06 98.93 0.56 89.86
3392 2 7 5745 1.00 2.23 766.43 7.66 96.09 0.81 92.92
3393 2 7 5746 1.00 2.23 780.53 4.65 96.09 1.57 90.67
3394 2 7 5747 1.00 2.08 809.12 0.40 96.72 2.50 87.83
3395 2 7 5748 1.00 2.27 795.54 1.40 94.98 4.55 89.34
3396 2 7 5749 1.00 2.27 912.88 1.34 94.98 3.94 88.66
3397 2 7 5776 1.00 2.29 792.63 0.91 98.51 6.32 94.16
3398 2 7 5777 1.00 2.32 780.76 1.78 99.69 7.19 97.12
3399 2 7 5778 1.00 2.31 728.89 0.07 96.98 12.78 98.85
3400 2 7 5779 1.00 2.24 806.82 0.50 97.03 7.22 94.03
3401 2 7 5780 1.00 2.00 858.40 0.95 95.81 5.31 90.87
3402 2 7 5781 1.00 2.00 843.69 0.00 95.81 6.23 90.18
3403 2 7 5782 1.00 2.13 833.79 0.01 95.02 6.41 89.90
3404 2 7 5783 1.00 2.06 857.31 0.31 97.56 5.00 91.07
3405 2 7 5784 1.00 1.62 895.07 0.25 95.74 1.25 87.55
3406 2 7 5824 1.00 1.29 866.83 4.10 95.96 3.95 95.29
3407 2 7 5828 1.00 1.15 903.50 0.90 96.05 3.88 88.12
3408 2 7 5829 1.00 1.14 902.90 1.04 96.05 2.42 86.79
3409 2 7 5831 1.00 1.20 833.96 2.13 96.19 2.52 88.18
3410 2 7 5832 1.00 1.19 840.74 0.41 96.19 3.30 87.24
3411 2 7 5833 1.00 1.22 889.91 1.97 97.35 2.10 89.07
3412 2 7 5834 1.00 1.36 852.16 1.01 95.96 2.47 86.94
3413 2 7 5835 1.00 1.29 912.28 0.72 98.53 1.14 87.81
3414 2 7 5836 1.00 1.44 928.96 0.12 96.33 3.13 87.16
3415 2 7 5837 1.00 1.43 917.00 0.43 96.33 2.38 86.72
3416 2 7 5838 1.00 1.45 912.30 0.14 96.75 1.69 87.00
3417 2 7 5839 1.00 1.19 857.90 0.24 100.61 3.65 92.10
3418 2 7 5840 1.00 1.18 929.56 0.42 100.61 1.91 90.52
3419 2 7 5841 1.00 1.34 859.10 0.49 99.91 3.26 91.36
3420 2 7 5842 1.00 1.40 894.85 0.58 96.72 3.18 89.69
3421 2 7 5848 1.00 1.28 918.01 1.52 95.99 4.19 89.12
3422 2 7 5849 1.00 1.26 866.70 0.80 97.47 4.05 89.93
3423 2 7 5850 1.00 1.25 848.63 1.81 96.05 3.12 89.30
3424 2 7 5851 1.00 1.31 799.51 0.44 95.08 6.46 89.46
3425 2 7 5852 1.00 1.31 847.21 0.21 95.08 5.24 87.97
3426 2 7 5853 1.00 1.78 709.80 1.32 95.38 3.95 89.76
3427 2 7 5854 1.00 1.77 692.90 0.79 94.95 7.03 90.69
3428 2 7 5855 1.00 1.73 659.64 1.00 95.33 1.10 85.29
3429 2 7 5856 1.00 1.74 776.56 2.03 95.33 2.59 87.82
3430 2 7 5857 1.00 1.77 815.24 1.83 97.20 3.59 90.52
3431 2 7 5858 1.00 1.77 881.91 2.27 97.20 3.88 91.58
3432 2 7 5859 1.00 1.77 867.70 1.82 97.20 2.70 91.57
3433 2 7 5860 1.00 1.83 860.43 1.24 96.71 2.81 88.72
3434 2 7 5892 1.00 1.63 916.08 3.03 95.99 6.53 93.32
3435 2 7 5897 1.00 1.79 914.54 1.86 98.18 4.52 93.95
3436 2 7 5898 1.00 1.78 910.63 1.05 98.18 4.38 93.76
3437 2 7 5900 1.00 1.60 891.18 0.59 101.72 1.61 91.86
3438 2 7 5919 1.00 1.44 892.61 0.54 96.18 3.36 87.76
3439 2 7 5920 1.00 1.50 914.36 5.21 95.66 6.44 94.94
3440 2 7 5921 1.00 1.50 881.89 1.59 95.66 8.29 93.25
3441 2 7 5922 1.00 1.50 859.39 1.56 95.66 7.37 92.22
3442 2 7 5923 1.00 1.52 818.30 0.93 97.81 5.28 92.46
3443 2 7 5924 1.00 1.65 790.85 1.33 94.94 4.30 88.36
3444 2 7 5925 1.00 1.64 820.78 1.04 94.94 6.51 90.56
3445 2 7 5926 1.00 1.90 833.96 0.93 95.13 3.15 87.25
3446 2 7 5927 1.00 1.83 859.42 5.05 95.01 3.71 97.59
3447 2 7 5928 1.00 1.87 759.84 0.73 96.43 4.57 92.38
3448 2 7 5929 1.00 1.82 828.22 1.93 95.34 3.62 90.18
3449 2 7 5930 1.00 1.84 815.67 1.16 95.27 6.19 92.38
3450 2 7 5931 1.00 1.85 743.76 2.06 95.27 7.37 92.68
3451 2 7 5936 1.00 1.33 892.19 1.29 95.13 9.86 93.94
3452 2 7 5937 1.00 1.32 903.86 0.49 95.13 8.99 92.08
3453 2 7 5939 1.00 1.01 777.52 0.55 94.94 9.67 92.68
3454 2 7 5940 1.00 1.02 786.68 4.46 96.60 5.87 94.10
3455 2 7 5943 1.00 1.31 897.08 3.02 100.01 4.98 99.59
3456 2 7 5959 1.00 1.65 920.01 1.22 95.99 3.87 89.22
3457 2 7 5964 1.00 1.49 926.58 4.03 104.12 4.02 99.80
3458 2 7 5965 1.00 1.94 822.28 0.83 95.54 6.89 92.32
3459 2 7 5966 1.00 1.96 853.34 1.95 98.70 6.14 94.89
3460 2 7 5967 1.00 2.03 783.19 1.77 95.38 10.05 95.36
3461 2 7 5968 1.00 1.99 766.67 4.24 101.91 4.72 99.00
3462 2 7 5992 1.00 1.72 894.03 5.00 95.84 5.96 94.66
3463 2 7 5993 1.00 1.81 851.97 0.93 94.98 5.60 89.46
3464 2 7 5994 1.00 1.89 882.19 0.36 95.33 3.87 88.25
3465 2 7 5998 1.00 1.88 873.73 1.20 95.33 4.50 89.05
3466 2 7 5999 1.00 1.92 919.75 0.12 96.39 5.07 89.64
3467 2 7 6001 1.00 1.67 862.35 3.31 97.47 6.17 95.91
3468 2 7 6002 1.00 1.68 867.19 2.15 97.47 6.00 94.33
3469 2 7 6003 1.00 1.68 872.20 2.81 97.47 8.39 96.48
3470 2 7 6004 1.00 1.66 847.97 0.38 97.47 7.08 92.80
3471 2 7 6005 1.00 1.67 830.89 0.50 97.47 9.06 94.85
3472 2 7 6006 1.00 1.67 862.41 0.03 97.47 9.96 95.74
3473 2 7 6007 1.00 1.40 828.89 1.38 97.74 4.80 91.46
3474 2 7 6008 1.00 1.37 916.48 2.82 97.31 5.23 92.86
3475 2 7 6105 1.00 1.25 902.93 2.22 95.72 7.57 92.89
3476 2 7 6539 1.00 2.49 889.09 1.03 97.19 5.86 92.85
3477 2 7 6544 1.00 2.26 917.33 0.26 95.16 5.36 89.19
3478 2 7 6560 1.00 2.71 860.59 1.32 96.96 4.15 91.28
3479 2 7 6581 1.00 2.66 919.07 1.64 97.73 4.42 92.59
3480 2 7 6582 1.00 2.65 922.30 0.00 97.73 5.07 92.19
3481 2 7 6583 1.00 2.45 921.74 0.33 96.34 3.79 92.88
3482 2 7 6584 1.00 2.45 878.17 2.49 96.43 6.21 93.71
3483 2 7 6713 1.00 3.10 879.14 2.73 101.25 2.39 95.61
3484 2 7 6873 1.00 2.24 861.94 0.18 97.23 5.21 91.21
3485 2 7 6874 1.00 2.23 902.67 0.19 97.23 6.73 92.51
3486 2 7 6875 1.00 2.18 872.83 2.87 97.85 3.72 92.79
3487 2 7 6876 1.00 2.20 838.50 0.95 97.39 1.74 88.43
3488 2 7 6877 1.00 2.17 879.89 2.59 96.17 2.14 91.77
3489 2 7 6878 1.00 2.16 831.90 4.80 96.17 2.33 91.60
3490 2 7 6879 1.00 2.14 912.53 0.15 96.50 3.58 88.51
3491 2 7 6880 1.00 2.05 741.20 4.95 96.41 2.78 93.08
3492 2 7 6881 1.00 2.09 884.56 2.33 95.37 3.09 89.47
3493 2 7 6882 1.00 2.16 840.86 0.18 97.09 1.36 86.93
3494 2 7 6883 1.00 2.20 922.64 0.33 96.27 3.24 88.27
3495 2 7 6885 1.00 2.24 898.81 1.01 95.26 5.68 90.33
3496 2 7 6886 1.00 2.23 900.13 2.36 95.47 6.09 96.68
3497 2 7 6929 1.00 2.27 912.53 0.54 100.47 0.97 90.38
3498 2 7 6942 1.00 2.30 919.34 0.13 97.40 3.88 89.86
3499 2 7 6943 1.00 2.34 866.35 0.02 96.43 5.99 90.92
3500 2 7 6944 1.00 2.22 781.64 0.23 100.80 4.84 94.40
3501 2 7 6945 1.00 2.15 705.06 0.40 95.35 12.06 97.14
3502 2 7 6947 1.00 2.45 922.01 1.23 97.11 3.24 91.29
